index,status,success,timestamp,numTrials,labname,uid
2530,ready,1,2020-05-13 21:06:47.184020,130,project1,user_4
2532,ready,0,2020-05-13 21:09:19.426445,92,project1,user_2
2534,ready,1,2020-05-13 21:09:33.553028,131,project1,user_4
2536,ready,1,2020-05-13 21:10:02.163177,132,project1,user_4
2538,ready,1,2020-05-13 21:10:45.326239,33,project1,user_29
2540,ready,1,2020-05-13 21:12:18.565279,34,project1,user_29
2542,ready,1,2020-05-13 21:13:02.183542,41,project1,user_26
2544,ready,0,2020-05-13 21:15:26.513716,11,project1,user_10
2546,ready,0,2020-05-13 21:16:55.137525,12,project1,user_10
2548,ready,0,2020-05-13 21:17:29.197063,13,project1,user_10
2550,ready,1,2020-05-13 21:21:56.099770,14,project1,user_10
2552,ready,1,2020-05-13 21:22:27.370764,93,project1,user_2
2554,ready,1,2020-05-13 21:22:58.360608,15,project1,user_10
2556,ready,1,2020-05-13 21:23:44.799551,16,project1,user_10
2558,ready,1,2020-05-13 21:24:29.457324,17,project1,user_10
2560,ready,1,2020-05-13 21:32:32.746633,42,project1,user_26
2562,ready,1,2020-05-13 21:37:52.915616,43,project1,user_26
2564,ready,1,2020-05-13 21:39:26.029031,133,project1,user_4
2566,ready,0,2020-05-13 21:42:21.317023,44,project1,user_26
2568,ready,1,2020-05-13 21:42:36.436153,134,project1,user_4
2570,ready,1,2020-05-13 21:43:35.864152,45,project1,user_26
2572,ready,1,2020-05-13 21:44:54.230559,46,project1,user_26
2574,ready,1,2020-05-13 21:46:10.674467,47,project1,user_26
2576,ready,1,2020-05-13 21:46:34.405558,135,project1,user_4
2578,ready,1,2020-05-13 21:48:37.998421,18,project1,user_10
2580,ready,1,2020-05-13 21:50:40.462438,48,project1,user_26
2582,ready,1,2020-05-13 21:50:51.282618,136,project1,user_4
2584,ready,1,2020-05-13 21:52:29.382179,137,project1,user_4
2586,ready,1,2020-05-13 21:53:03.640551,19,project1,user_10
2588,ready,1,2020-05-13 21:57:47.044202,20,project1,user_10
2590,ready,1,2020-05-13 22:02:29.954989,21,project1,user_10
2592,ready,1,2020-05-13 23:31:37.433769,49,project1,user_26
2594,ready,1,2020-05-13 23:33:14.875543,50,project1,user_26
2596,ready,1,2020-05-13 23:44:14.146363,51,project1,user_26
2598,ready,0,2020-05-13 23:59:33.143204,52,project1,user_26
2600,ready,1,2020-05-14 00:00:57.174472,53,project1,user_26
2602,ready,1,2020-05-14 00:02:24.340874,54,project1,user_26
2605,ready,1,2020-05-14 09:26:36.521094,55,project1,user_26
2609,ready,1,2020-05-14 10:00:44.723819,56,project1,user_26
2610,ready,1,2020-05-14 10:00:44.733203,56,project1,user_26
2611,ready,0,2020-05-14 10:00:44.947803,56,project1,user_26
2613,ready,1,2020-05-14 10:02:20.614185,57,project1,user_26
2615,ready,1,2020-05-14 10:03:33.087224,138,project1,user_4
2617,ready,1,2020-05-14 10:24:14.540606,139,project1,user_4
2619,ready,1,2020-05-14 10:29:05.509273,58,project1,user_25
2621,ready,1,2020-05-14 10:29:48.144323,140,project1,user_4
2624,ready,0,2020-05-14 10:33:45.495389,1,project1,user_19
2625,ready,1,2020-05-14 10:34:33.434461,59,project1,user_25
2628,ready,0,2020-05-14 10:36:12.575767,2,project1,user_19
2629,ready,0,2020-05-14 10:36:17.438079,3,project1,user_19
2631,ready,1,2020-05-14 10:36:57.212852,141,project1,user_4
2633,ready,1,2020-05-14 10:38:42.759139,142,project1,user_4
2636,ready,1,2020-05-14 10:40:49.891624,60,project1,user_25
2637,ready,0,2020-05-14 10:41:17.687798,61,project1,user_25
2639,ready,1,2020-05-14 10:46:00.898363,143,project1,user_4
2641,ready,1,2020-05-14 10:47:11.543467,62,project1,user_25
2643,ready,1,2020-05-14 10:50:24.654695,144,project1,user_4
2645,ready,1,2020-05-14 10:53:39.171118,145,project1,user_4
2647,ready,1,2020-05-14 10:57:35.130948,63,project1,user_25
2649,ready,1,2020-05-14 11:01:35.041028,64,project1,user_25
2651,ready,1,2020-05-14 11:04:09.358985,65,project1,user_25
2653,ready,1,2020-05-14 11:06:43.561119,66,project1,user_25
2655,ready,0,2020-05-14 11:09:16.073882,67,project1,user_25
2657,ready,1,2020-05-14 11:11:13.401439,68,project1,user_25
2659,ready,0,2020-05-14 11:21:51.540297,21,project1,user_28
2661,ready,1,2020-05-14 11:23:14.179124,22,project1,user_28
2663,ready,0,2020-05-14 11:44:55.205405,23,project1,user_28
2665,ready,1,2020-05-14 11:50:11.551703,24,project1,user_28
2667,ready,1,2020-05-14 12:47:54.266377,4,project1,user_19
2669,ready,0,2020-05-14 12:50:38.016948,5,project1,user_19
2671,ready,0,2020-05-14 13:00:58.127491,93,project1,user_14
2673,ready,0,2020-05-14 13:03:33.373570,94,project1,user_14
2675,ready,0,2020-05-14 13:06:40.525895,95,project1,user_14
2677,ready,0,2020-05-14 13:08:43.250937,96,project1,user_14
2679,ready,1,2020-05-14 13:15:15.781536,97,project1,user_14
2681,ready,0,2020-05-14 13:31:06.823462,10,project1,user_24
2683,ready,1,2020-05-14 13:50:22.861026,11,project1,user_24
2685,ready,1,2020-05-14 13:51:23.674415,69,project1,user_25
2687,ready,1,2020-05-14 13:54:49.714737,70,project1,user_25
2689,ready,1,2020-05-14 13:56:59.012598,71,project1,user_25
2691,ready,0,2020-05-14 14:22:20.962069,72,project1,user_25
2693,ready,0,2020-05-14 14:31:14.718338,73,project1,user_25
2695,ready,1,2020-05-14 14:32:34.549879,74,project1,user_25
2697,ready,0,2020-05-14 14:32:55.626528,12,project1,user_24
2699,ready,1,2020-05-14 14:34:10.305035,12,project1,user_20
2701,ready,1,2020-05-14 14:35:22.941437,75,project1,user_25
2703,ready,1,2020-05-14 14:36:27.628206,13,project1,user_24
2705,ready,1,2020-05-14 14:37:32.604511,5,project1,user_17
2708,ready,1,2020-05-14 14:40:53.529266,13,project1,user_20
2710,ready,0,2020-05-14 14:44:57.429603,14,project1,user_24
2712,ready,0,2020-05-14 14:46:52.415652,15,project1,user_24
2714,ready,1,2020-05-14 14:48:15.451338,16,project1,user_24
2715,ready,0,2020-05-14 14:49:17.420846,23,project1,user_10
2717,ready,0,2020-05-14 14:50:35.968843,24,project1,user_10
2719,ready,0,2020-05-14 14:53:40.612288,25,project1,user_10
2721,ready,0,2020-05-14 15:02:59.270539,17,project1,user_24
2723,ready,0,2020-05-14 15:03:31.429002,6,project1,user_19
2725,ready,0,2020-05-14 15:04:39.005774,18,project1,user_24
2727,ready,0,2020-05-14 15:05:52.613209,19,project1,user_24
2729,ready,0,2020-05-14 15:06:21.168674,7,project1,user_19
2731,ready,0,2020-05-14 15:07:25.612694,20,project1,user_24
2733,ready,0,2020-05-14 15:08:42.649208,8,project1,user_19
2735,ready,0,2020-05-14 15:09:13.495755,21,project1,user_24
2737,ready,0,2020-05-14 15:10:19.892352,9,project1,user_19
2739,ready,0,2020-05-14 15:10:42.185168,22,project1,user_24
2741,ready,0,2020-05-14 15:11:48.844316,23,project1,user_24
2743,ready,0,2020-05-14 15:14:34.058445,24,project1,user_24
2745,ready,0,2020-05-14 15:16:12.045660,25,project1,user_24
2747,ready,0,2020-05-14 15:18:09.060550,10,project1,user_19
2749,ready,0,2020-05-14 15:20:46.532116,14,project1,user_20
2751,ready,0,2020-05-14 15:22:52.404055,26,project1,user_24
2753,ready,0,2020-05-14 15:27:38.848957,27,project1,user_24
2755,ready,0,2020-05-14 15:28:09.159198,15,project1,user_20
2757,ready,0,2020-05-14 15:32:49.878891,28,project1,user_24
2759,ready,0,2020-05-14 15:35:12.199659,29,project1,user_24
2761,ready,0,2020-05-14 15:38:42.771702,16,project1,user_20
2763,ready,0,2020-05-14 15:40:04.975138,17,project1,user_20
2765,ready,0,2020-05-14 15:40:37.615000,11,project1,user_19
2767,ready,0,2020-05-14 15:42:04.002981,1,project1,user_8
2769,ready,0,2020-05-14 15:44:31.496690,18,project1,user_20
2772,ready,0,2020-05-14 15:45:34.603077,12,project1,user_19
2773,ready,0,2020-05-14 15:45:36.402532,13,project1,user_19
2776,ready,0,2020-05-14 15:45:59.414621,30,project1,user_24
2777,ready,0,2020-05-14 15:46:07.695250,19,project1,user_20
2779,ready,0,2020-05-14 15:50:51.715993,2,project1,user_8
2781,ready,0,2020-05-14 15:55:04.851942,58,project1,user_26
2783,ready,0,2020-05-14 15:55:38.715502,20,project1,user_20
2785,ready,0,2020-05-14 15:57:09.268389,21,project1,user_20
2787,ready,0,2020-05-14 15:57:44.744371,59,project1,user_26
2789,ready,0,2020-05-14 15:58:08.901525,22,project1,user_20
2791,ready,0,2020-05-14 15:58:58.991739,23,project1,user_20
2793,ready,0,2020-05-14 15:59:22.381999,60,project1,user_26
2795,ready,0,2020-05-14 16:00:26.707098,24,project1,user_20
2797,ready,0,2020-05-14 16:01:02.394365,61,project1,user_26
2799,ready,0,2020-05-14 16:02:02.655781,25,project1,user_20
2801,ready,0,2020-05-14 16:03:17.176932,146,project1,user_4
2803,ready,0,2020-05-14 16:05:48.603660,147,project1,user_4
2805,ready,0,2020-05-14 16:08:18.430929,148,project1,user_4
2807,ready,0,2020-05-14 16:10:03.403853,149,project1,user_4
2810,ready,0,2020-05-14 16:11:00.491523,3,project1,user_8
2811,ready,0,2020-05-14 16:11:05.588049,26,project1,user_20
2813,ready,0,2020-05-14 16:12:04.079125,150,project1,user_4
2815,ready,0,2020-05-14 16:15:25.417769,151,project1,user_4
2819,ready,0,2020-05-14 16:17:23.360898,27,project1,user_20
2820,ready,0,2020-05-14 16:17:28.945957,152,project1,user_4
2822,ready,0,2020-05-14 16:18:00.528528,4,project1,user_8
2823,ready,0,2020-05-14 16:18:19.338326,26,project1,user_10
2825,ready,0,2020-05-14 16:18:44.379398,14,project1,user_19
2828,ready,0,2020-05-14 16:21:51.341064,9,project1,user_18
2829,ready,0,2020-05-14 16:21:59.252376,28,project1,user_20
2831,ready,0,2020-05-14 16:22:28.181858,153,project1,user_4
2833,ready,0,2020-05-14 16:23:35.953700,27,project1,user_10
2835,ready,0,2020-05-14 16:26:15.442575,154,project1,user_4
2837,ready,0,2020-05-14 16:27:15.756541,62,project1,user_26
2839,ready,0,2020-05-14 16:28:25.881093,155,project1,user_4
2841,ready,0,2020-05-14 16:29:35.640976,29,project1,user_20
2843,ready,0,2020-05-14 16:30:33.503200,156,project1,user_4
2845,ready,0,2020-05-14 16:32:16.167175,157,project1,user_4
2848,ready,0,2020-05-14 16:32:46.077732,10,project1,user_18
2849,ready,0,2020-05-14 16:32:56.594356,28,project1,user_10
2852,ready,0,2020-05-14 16:35:20.808824,158,project1,user_4
2854,ready,0,2020-05-14 16:35:37.272347,30,project1,user_20
2855,ready,0,2020-05-14 16:35:44.993139,29,project1,user_10
2857,ready,0,2020-05-14 16:36:25.493999,63,project1,user_26
2859,ready,0,2020-05-14 16:36:49.619060,159,project1,user_4
2861,ready,0,2020-05-14 16:38:15.824592,160,project1,user_4
2863,ready,1,2020-05-14 16:38:33.991724,64,project1,user_26
2865,ready,1,2020-05-14 16:39:05.459884,30,project1,user_10
2867,ready,1,2020-05-14 16:39:33.720851,161,project1,user_4
2871,ready,0,2020-05-14 16:40:25.430509,11,project1,user_18
2872,ready,1,2020-05-14 16:40:30.128431,162,project1,user_4
2874,ready,1,2020-05-14 16:41:03.916147,5,project1,user_8
2875,ready,1,2020-05-14 16:41:07.317832,31,project1,user_10
2877,ready,1,2020-05-14 16:41:32.663486,31,project1,user_24
2879,ready,1,2020-05-14 16:42:48.998712,25,project1,user_28
2881,ready,0,2020-05-14 16:44:14.774502,12,project1,user_18
2883,ready,1,2020-05-14 16:47:26.232460,31,project1,user_20
2885,ready,0,2020-05-14 16:50:26.227178,32,project1,user_20
2887,ready,0,2020-05-14 16:52:48.472181,15,project1,user_19
2889,ready,1,2020-05-14 16:54:38.805360,32,project1,user_10
2891,ready,1,2020-05-14 16:56:30.893019,16,project1,user_19
2894,ready,1,2020-05-14 16:58:23.945857,33,project1,user_20
2895,ready,1,2020-05-14 16:58:40.826982,17,project1,user_19
2897,ready,1,2020-05-14 16:59:17.155280,33,project1,user_10
2900,ready,1,2020-05-14 17:00:05.614392,34,project1,user_20
2901,ready,0,2020-05-14 17:00:15.689340,35,project1,user_20
2903,ready,0,2020-05-14 17:00:54.558300,18,project1,user_19
2905,ready,0,2020-05-14 17:01:22.067919,36,project1,user_20
2907,ready,1,2020-05-14 17:02:34.617198,37,project1,user_20
2910,ready,0,2020-05-14 17:05:58.148498,38,project1,user_20
2911,ready,1,2020-05-14 17:06:04.081476,34,project1,user_10
2913,ready,1,2020-05-14 17:06:34.584398,39,project1,user_20
2916,ready,0,2020-05-14 17:08:34.533430,19,project1,user_19
2917,ready,0,2020-05-14 17:08:35.404990,20,project1,user_19
2919,ready,1,2020-05-14 17:11:10.723490,163,project1,user_4
2921,ready,1,2020-05-14 17:11:28.194212,40,project1,user_20
2923,ready,1,2020-05-14 17:12:03.622658,35,project1,user_10
2925,ready,1,2020-05-14 17:14:15.260305,31,project1,user_13
2927,ready,1,2020-05-14 17:17:47.976466,36,project1,user_10
2929,ready,1,2020-05-14 17:18:13.712512,41,project1,user_20
2931,ready,1,2020-05-14 17:19:31.775135,37,project1,user_10
2933,ready,0,2020-05-14 17:27:16.636508,42,project1,user_20
2935,ready,1,2020-05-14 17:28:14.657886,38,project1,user_10
2937,ready,1,2020-05-14 17:31:01.840260,43,project1,user_20
2939,ready,1,2020-05-14 17:33:50.386859,44,project1,user_20
2942,ready,1,2020-05-14 17:35:07.975895,45,project1,user_20
2943,ready,1,2020-05-14 17:35:25.026664,39,project1,user_10
2945,ready,1,2020-05-14 17:37:05.628103,46,project1,user_20
2947,ready,1,2020-05-14 17:39:04.661478,47,project1,user_20
2950,ready,1,2020-05-14 17:39:50.494199,48,project1,user_20
2951,ready,0,2020-05-14 17:40:47.781946,6,project1,user_8
2954,ready,1,2020-05-14 17:46:53.283929,49,project1,user_20
2955,ready,1,2020-05-14 17:46:54.469822,7,project1,user_8
2957,ready,0,2020-05-14 18:17:40.702024,1,project1,user_12
2959,ready,0,2020-05-14 18:26:10.569400,1,project1,user_15
2962,ready,1,2020-05-14 18:35:24.044641,50,project1,user_20
2963,ready,1,2020-05-14 18:35:50.701575,2,project1,user_15
2965,ready,1,2020-05-14 18:36:50.544219,51,project1,user_20
2967,ready,1,2020-05-14 18:39:32.041482,52,project1,user_20
2969,ready,1,2020-05-14 18:42:19.201078,53,project1,user_20
2971,ready,1,2020-05-14 18:44:44.929302,40,project1,user_10
2973,ready,0,2020-05-14 18:59:41.905953,41,project1,user_10
2975,ready,0,2020-05-14 19:00:59.327114,1,project1,user_27
2978,ready,0,2020-05-14 19:04:22.276869,2,project1,user_27
2979,ready,0,2020-05-14 19:04:22.526674,3,project1,user_27
2981,ready,0,2020-05-14 19:09:11.194077,4,project1,user_27
2983,ready,0,2020-05-14 19:10:47.090903,5,project1,user_27
2985,ready,0,2020-05-14 19:12:39.645370,42,project1,user_10
2987,ready,1,2020-05-14 19:13:23.566800,6,project1,user_27
2989,ready,1,2020-05-14 19:14:37.976804,7,project1,user_27
2991,ready,1,2020-05-14 19:17:06.327009,2,project1,user_12
2993,ready,0,2020-05-14 19:22:37.417372,43,project1,user_10
2995,ready,1,2020-05-14 19:25:12.273989,32,project1,user_24
2997,ready,0,2020-05-14 19:26:23.137432,44,project1,user_10
2999,ready,1,2020-05-14 19:29:27.520559,33,project1,user_24
3002,ready,0,2020-05-14 19:32:51.744632,45,project1,user_10
3003,ready,0,2020-05-14 19:33:08.055522,46,project1,user_10
3005,ready,1,2020-05-14 19:43:42.578339,47,project1,user_10
3008,ready,1,2020-05-14 19:46:40.149287,48,project1,user_10
3009,ready,1,2020-05-14 19:46:52.577130,18,project1,user_30
3011,ready,1,2020-05-14 19:49:16.268446,49,project1,user_10
3013,ready,1,2020-05-14 19:52:16.608113,50,project1,user_10
3015,ready,1,2020-05-14 19:56:17.112689,51,project1,user_10
3017,ready,1,2020-05-14 19:59:09.034130,52,project1,user_10
3019,ready,0,2020-05-14 19:59:51.993274,4,project1,user_16
3021,ready,0,2020-05-14 19:59:57.111458,5,project1,user_16
3024,ready,1,2020-05-14 20:02:18.075037,53,project1,user_10
3025,ready,0,2020-05-14 20:02:25.754872,54,project1,user_10
3027,ready,0,2020-05-14 20:03:19.389503,6,project1,user_16
3029,ready,1,2020-05-14 20:04:04.075211,55,project1,user_10
3031,ready,1,2020-05-14 20:08:39.802748,56,project1,user_10
3033,ready,1,2020-05-14 20:11:43.058727,57,project1,user_10
3035,ready,0,2020-05-14 20:13:57.830437,21,project1,user_19
3037,ready,0,2020-05-14 20:14:25.295715,13,project1,user_18
3039,ready,0,2020-05-14 20:21:19.856179,22,project1,user_19
3042,ready,0,2020-05-14 20:22:12.285110,7,project1,user_16
3043,ready,1,2020-05-14 20:22:16.824542,58,project1,user_10
3045,ready,0,2020-05-14 20:24:41.470596,23,project1,user_19
3047,ready,0,2020-05-14 20:26:23.311372,14,project1,user_18
3049,ready,1,2020-05-14 20:30:29.326761,24,project1,user_19
3051,ready,0,2020-05-14 20:30:41.874950,8,project1,user_16
3053,ready,0,2020-05-14 20:31:46.169658,9,project1,user_16
3055,ready,0,2020-05-14 20:32:11.259947,10,project1,user_16
3057,ready,0,2020-05-14 20:56:08.898880,1,project1,user_1
3059,ready,0,2020-05-14 20:58:02.313690,2,project1,user_1
3061,ready,0,2020-05-14 20:58:46.322457,3,project1,user_1
3064,ready,0,2020-05-14 21:00:16.494769,3,project1,user_12
3065,ready,0,2020-05-14 21:00:17.120721,8,project1,user_21
3067,ready,0,2020-05-14 21:01:27.744657,7,project1,user_31
3071,ready,0,2020-05-14 21:03:54.355057,57,project1,user_3
3073,ready,0,2020-05-14 21:04:41.116375,98,project1,user_14
3076,ready,1,2020-05-14 21:05:01.138161,4,project1,user_12
3077,ready,1,2020-05-14 21:05:02.139323,9,project1,user_21
3080,ready,1,2020-05-14 21:05:33.285202,8,project1,user_31
3081,ready,1,2020-05-14 21:05:43.828720,58,project1,user_3
3086,ready,1,2020-05-14 21:06:49.091173,99,project1,user_14
3087,ready,1,2020-05-14 21:06:53.834076,2,project1,user_6
3091,ready,0,2020-05-14 21:08:15.434237,4,project1,user_1
3093,ready,0,2020-05-14 21:10:14.867603,5,project1,user_1
3095,ready,0,2020-05-14 21:10:46.499768,26,project1,user_28
3097,ready,1,2020-05-14 21:11:38.212546,35,project1,user_29
3099,ready,0,2020-05-14 21:11:50.335228,76,project1,user_25
3102,ready,1,2020-05-14 21:12:17.314337,8,project1,user_8
3103,ready,1,2020-05-14 21:12:41.927278,3,project1,user_15
3105,ready,0,2020-05-14 21:12:49.812670,6,project1,user_1
3106,ready,1,2020-05-14 21:12:53.826420,19,project1,user_30
3109,ready,1,2020-05-14 21:13:13.640475,32,project1,user_13
3110,ready,1,2020-05-14 21:13:20.537441,6,project1,user_17
3112,ready,1,2020-05-14 21:13:35.495306,54,project1,user_20
3115,ready,1,2020-05-14 21:13:57.795593,59,project1,user_10
3116,ready,0,2020-05-14 21:14:06.446072,25,project1,user_19
3119,ready,0,2020-05-14 21:14:21.034018,15,project1,user_18
3120,ready,1,2020-05-14 21:14:28.964741,2,project1,user_22
3122,ready,1,2020-05-14 21:14:34.691633,34,project1,user_24
3127,ready,0,2020-05-14 21:15:08.710338,7,project1,user_1
3128,ready,1,2020-05-14 21:15:17.580667,164,project1,user_4
3129,ready,0,2020-05-14 21:15:33.132260,94,project1,user_2
3130,ready,1,2020-05-14 21:15:49.794754,8,project1,user_27
3132,ready,1,2020-05-14 21:15:54.477930,65,project1,user_26
3133,ready,1,2020-05-14 21:16:10.485485,95,project1,user_2
3135,ready,0,2020-05-14 21:16:54.174026,16,project1,user_18
3137,ready,0,2020-05-14 21:18:08.157634,17,project1,user_18
3139,ready,1,2020-05-14 21:19:43.073940,20,code_rvw,user_14
3141,ready,0,2020-05-14 21:19:59.794116,18,project1,user_18
3143,ready,0,2020-05-14 21:21:00.651643,8,project1,user_1
3145,ready,0,2020-05-14 21:21:15.719557,19,project1,user_18
3147,ready,0,2020-05-14 21:23:00.570667,9,project1,user_1
3149,ready,0,2020-05-14 21:23:38.421024,20,project1,user_18
3151,ready,0,2020-05-14 21:25:31.398195,21,project1,user_18
3154,ready,0,2020-05-14 21:28:07.715943,22,project1,user_18
3155,ready,1,2020-05-14 21:28:15.259720,10,project1,user_1
3157,ready,0,2020-05-14 21:30:16.603135,23,project1,user_18
3159,ready,0,2020-05-14 21:32:30.257251,24,project1,user_18
3161,ready,0,2020-05-14 21:38:56.642229,25,project1,user_18
3163,ready,0,2020-05-14 21:40:19.973845,26,project1,user_18
3165,ready,1,2020-05-14 21:41:35.758575,77,project1,user_25
3167,ready,0,2020-05-14 21:42:30.250427,27,project1,user_18
3169,ready,0,2020-05-14 21:47:36.662961,28,project1,user_18
3171,ready,0,2020-05-14 21:53:04.357805,29,project1,user_18
3173,ready,1,2020-05-14 21:53:24.665307,10,code_rvw,user_1
3175,ready,0,2020-05-14 21:57:07.957835,30,project1,user_18
3177,ready,0,2020-05-14 22:03:13.169997,31,project1,user_18
3179,ready,1,2020-05-14 22:19:38.776407,11,project1,user_1
3181,ready,1,2020-05-14 22:38:19.364506,66,project1,user_26
3183,ready,1,2020-05-14 22:38:48.163517,67,project1,user_26
3186,ready,1,2020-05-15 10:22:39.698523,26,project1,user_19
3187,ready,0,2020-05-15 10:22:46.248162,27,project1,user_19
3189,ready,1,2020-05-15 10:23:18.043212,28,project1,user_19
3191,ready,1,2020-05-15 10:38:14.430013,27,project1,user_28
3193,ready,1,2020-05-15 10:52:23.922331,29,project1,user_19
3195,ready,0,2020-05-16 17:56:15.755553,1,laba06,user_8
3197,ready,1,2020-05-16 17:57:49.126243,2,laba06,user_8
3199,ready,1,2020-05-16 20:01:07.900727,1,laba06s,user_8
3201,ready,1,2020-05-17 09:03:29.037655,1,laba06,user_29
3203,ready,1,2020-05-17 09:56:40.480319,1,laba06,user_3
3205,ready,0,2020-05-17 15:09:45.514508,1,laba06s,user_29
3207,ready,0,2020-05-17 15:10:46.863090,2,laba06s,user_29
3209,ready,0,2020-05-17 15:19:06.219999,3,laba06s,user_29
3211,ready,0,2020-05-17 15:25:30.293421,4,laba06s,user_29
3213,ready,1,2020-05-17 15:48:51.878823,5,laba06s,user_29
3215,ready,1,2020-05-17 16:26:35.268534,1,laba06,user_1
3217,ready,0,2020-05-17 17:08:48.257050,1,laba06,user_28
3219,ready,1,2020-05-17 17:10:38.767754,2,laba06,user_28
3221,ready,0,2020-05-17 18:47:30.533305,1,laba06,user_4
3223,ready,0,2020-05-17 18:55:39.506728,2,laba06,user_4
3225,ready,0,2020-05-17 19:10:53.579773,3,laba06,user_4
3227,ready,0,2020-05-17 19:17:39.910804,4,laba06,user_4
3229,ready,0,2020-05-17 19:38:57.390594,5,laba06,user_4
3231,ready,1,2020-05-17 19:42:54.711762,6,laba06,user_4
3233,ready,0,2020-05-17 20:14:07.722742,1,laba06,user_16
3235,ready,1,2020-05-17 20:25:18.323894,1,laba06,user_31
3237,ready,0,2020-05-17 21:44:28.688602,2,laba06,user_16
3239,ready,0,2020-05-17 21:44:55.091738,3,laba06,user_16
3241,ready,0,2020-05-17 21:52:06.820190,4,laba06,user_16
3243,ready,0,2020-05-17 21:54:19.899039,5,laba06,user_16
3245,ready,0,2020-05-17 21:54:34.680179,6,laba06,user_16
3247,ready,1,2020-05-17 21:56:09.616136,7,laba06,user_16
3249,ready,1,2020-05-17 22:15:25.356472,8,laba06,user_16
3251,ready,0,2020-05-17 22:23:05.744415,9,laba06,user_16
3253,ready,0,2020-05-17 22:23:11.220412,10,laba06,user_16
3255,ready,1,2020-05-17 22:25:15.204164,11,laba06,user_16
3257,ready,1,2020-05-18 16:36:11.611686,1,laba06,user_6
3259,ready,1,2020-05-18 17:07:47.988807,1,laba06,user_25
3261,ready,1,2020-05-18 17:36:11.688502,1,laba06s,user_4
3265,ready,1,2020-05-19 08:40:13.532169,1,laba06,user_13
3267,ready,0,2020-05-19 08:40:28.258054,1,laba06,user_7
3269,ready,1,2020-05-19 08:41:51.082304,1,laba06,user_12
3271,ready,0,2020-05-19 08:42:50.851878,1,laba06s,user_3
3273,ready,0,2020-05-19 08:53:34.928324,2,laba06s,user_3
3275,ready,0,2020-05-19 08:55:44.911180,3,laba06s,user_3
3277,ready,1,2020-05-19 09:00:03.498867,4,laba06s,user_3
3279,ready,1,2020-05-19 09:00:24.831639,1,laba06,user_22
3281,ready,0,2020-05-19 09:07:15.767802,1,laba06s,user_22
3283,ready,1,2020-05-19 10:25:54.121465,1,laba06,user_19
3289,ready,0,2020-05-19 11:36:53.876317,2,laba06,user_7
3291,ready,0,2020-05-19 11:39:28.885637,1,laba06,user_10
3293,ready,1,2020-05-19 11:39:48.991823,3,laba06,user_7
3295,ready,1,2020-05-19 11:41:57.375917,2,laba06,user_10
3297,ready,0,2020-05-19 14:22:58.154732,1,laba06,user_2
3299,ready,0,2020-05-19 14:25:31.498593,2,laba06,user_2
3301,ready,1,2020-05-19 14:27:44.689160,3,laba06,user_2
3303,ready,0,2020-05-19 14:45:03.908268,1,laba06s,user_2
3305,ready,0,2020-05-19 14:47:48.971975,2,laba06s,user_2
3307,ready,1,2020-05-19 14:57:55.600572,3,laba06s,user_2
3309,ready,0,2020-05-19 17:53:15.088248,1,laba06,user_30
3311,ready,0,2020-05-19 18:00:31.607942,2,laba06,user_30
3313,ready,1,2020-05-19 19:30:14.644328,1,laba06,user_21
3315,ready,0,2020-05-20 07:37:31.175817,1,laba06s,user_10
3317,ready,0,2020-05-20 07:51:00.791665,2,laba06s,user_10
3319,ready,0,2020-05-20 08:02:47.902849,3,laba06s,user_10
3321,ready,1,2020-05-20 08:05:39.208746,4,laba06s,user_10
3323,ready,0,2020-05-20 12:23:37.289724,1,laba06s,user_1
3325,ready,0,2020-05-20 14:02:26.512032,1,laba06s,user_25
3327,ready,0,2020-05-20 14:10:16.192640,2,laba06s,user_25
3329,ready,0,2020-05-20 14:43:11.496256,3,laba06s,user_25
3331,ready,0,2020-05-20 14:50:07.609937,1,laba06s,user_6
3333,ready,0,2020-05-20 14:52:56.991986,4,laba06s,user_25
3335,ready,1,2020-05-20 15:07:50.815133,2,laba06s,user_6
3337,ready,0,2020-05-20 20:42:44.423160,1,laba06s,user_28
3339,ready,0,2020-05-20 21:56:17.041755,2,laba06s,user_28
3341,ready,1,2020-05-20 22:46:05.413378,3,laba06s,user_28
3343,ready,1,2020-05-20 22:57:55.717688,5,laba06s,user_25
3345,ready,0,2020-05-20 23:05:37.742597,1,laba06s,user_7
3347,ready,1,2020-05-20 23:16:19.056111,2,laba06s,user_7
3349,ready,1,2020-05-21 08:34:10.517205,1,laba06,user_23
3351,ready,0,2020-05-21 13:27:06.705881,1,laba06s,user_19
3353,ready,0,2020-05-21 13:31:05.857070,2,laba06s,user_19
3355,ready,0,2020-05-21 13:31:09.301661,3,laba06s,user_19
3357,ready,0,2020-05-21 14:29:15.709568,1,laba06s,user_23
3359,ready,0,2020-05-21 14:35:07.981893,2,laba06s,user_23
3361,ready,0,2020-05-21 14:39:57.378760,4,laba06s,user_19
3363,ready,0,2020-05-21 14:40:18.445729,5,laba06s,user_19
3365,ready,0,2020-05-21 14:44:32.921156,6,laba06s,user_19
3367,ready,1,2020-05-21 14:46:31.083049,3,laba06s,user_23
3369,ready,0,2020-05-21 15:21:31.567615,1,laba06,user_17
3371,ready,0,2020-05-21 15:30:38.749706,2,laba06,user_17
3373,ready,0,2020-05-21 15:30:46.464337,3,laba06,user_17
3375,ready,1,2020-05-21 15:31:51.546593,4,laba06,user_17
3377,ready,0,2020-05-21 16:02:38.595345,7,laba06s,user_19
